lfd	Fragebogen	Ort	GID	LONG	LAT	org	item	phontype	lextype	belegnr.	erhebung	korrektur
885	Stra B 11	Limersheim	28895	7.64596	48.45465	d Muk	muk	muk	Mücke	1	maurer	na
886	Stra C 1/1	Fegersheim	29023	7.67959	48.4897	Muk	muk	muk	Mücke	1	maurer	na
887	Stra C 1/2	Fegersheim	29023	7.67959	48.4897	Muck	muck	muk	Mücke	1	maurer	na
888	Stra C 2	Eschau	36514	7.71556	48.48796	Schnook	schnook	schnak	Schnake	1	maurer	na
889	Stra C 3	Plobsheim	34829	7.72339	48.46948	Muck	muck	muk	Mücke	1	maurer	na
890	Stra C 4	Hipsheim	35369	7.67249	48.46706	Muck	muck	muk	Mücke	1	maurer	na
891	Stra C 5	Altenheim	132909	7.81393	48.46505	Mugge	mugge	muke	Mücke	1	maurer	na
892	Stra C 6	Dundenheim	133911	7.81569	48.44904	Muk	muk	muk	Mücke	1	maurer	na
893	Stra C 7	Ichenheim	131139	7.81161	48.43161	Mug	mug	muk	Mücke	1	maurer	na
894	Stra D 1	Kittersburg	129565	7.83346	48.49695	Muck	muck	muk	Mücke	1	maurer	na
895	Stra D 2	Hohnhurst	132140	7.86191	48.49204	Muck	muck	muk	Mücke	1	maurer	na
896	Stra D 3	Weier	131894	7.91766	48.49812	d' Muck	muck	muk	Mücke	1	maurer	na
897	Stra D 4	Bühl	127782	7.93242	48.4947	Muck	muck	muk	Mücke	1	maurer	na
898	Stra D 5	Bohlsbach	131465	7.94796	48.49264	Muck	muck	muk	Mücke	1	maurer	na
899	Stra D 6	Rammersweier	128698	7.96625	48.48439	Mugge 	mugge 	muke	Mücke	1	maurer	na
900	Stra D 7	Waltersweier	130920	7.91883	48.48554	Muck	muck	muk	Mücke	1	maurer	na
901	Stra D 8	Offenburg	131314	7.9447	48.47195	Mugge	mugge	muke	Mücke	1	maurer	na
902	Stra D 9	Zell-Weierbach (Weierbach)	133419	7.98174	48.47408	die Muck	muck	muk	Mücke	1	maurer	na
903	Stra D 10	Fessenbach	129660	7.97963	48.46469	d' Muck	muck	muk	Mücke	1	maurer	na
904	Stra D 11	Ortenberg	128289	7.97048	48.45192	Muck	muck	muk	Mücke	1	maurer	na
905	Stra D 12	Waltersweier	130920	7.91883	48.48554	Muckä 	muckä 	muke	Mücke	1	maurer	na
906	Stra D 13	Ohlsbach	128482	7.99275	48.43199	d' Můck	můck	muk	Mücke	1	maurer	na
907	Stra D 14	Zunsweier	128002	7.94627	48.42199	Mucke	mucke	muke	Mücke	1	maurer	na
908	Stra D 15	Hofweier	127498	7.90797	48.42392	Mukke	mukke	muke	Mücke	1	maurer	na
909	Stra D 16	Müllen	132470	7.83364	48.46521	Mucke	mucke	muke	Mücke	1	maurer	na
910	Stra D 17	Schutterwald	130989	7.88679	48.45347	d' Muck	muck	muk	Mücke	1	maurer	na
911	Stra G 1	Le Hohwald	34415	7.33005	48.40339	d' Muck	muck	muk	Mücke	1	maurer	na
912	Stra G 2	Breitenbach	29330	7.2921	48.36514	Muck	muck	muk	Mücke	1	maurer	na
913	Stra G 3	Meisengott (Maisonsgoutte)	35105	7.26349	48.3533	die Muk	muk	muk	Mücke	1	maurer	na
914	Stra G 4	St. Martin (Saint-Martin)	32537	7.28942	48.35047	Muck	muck	muk	Mücke	1	maurer	na
915	Stra G 5	Erlenbach (Albé)	33301	7.31832	48.35651	d' Muck	muck	muk	Mücke	1	maurer	na
916	Stra G 6	Weiler (Villé)	30584	7.30273	48.34253	d' Muck	muck	muk	Mücke	1	maurer	na
917	Stra G 7	Bassenberg (Bassemberg)	26276	7.28546	48.33566	Mugg	mugg	muk	Mücke	1	maurer	na
918	Stra G 8	Triembach (Triembach-Au-Val)	34874	7.32386	48.33763	Můgg	můgg	muk	Mücke	1	maurer	na
919	Stra H 1	Gertweiler (Gertwiller)	28389	7.46795	48.4111	Mūck	mūck	muk	Mücke	1	maurer	na
920	Stra H 2/1	Barr	23913	7.45244	48.40651	d' Muck	muck	muk	Mücke	1	maurer	na
921	Stra H 2/2	Barr	23913	7.45244	48.40651	d' Muck	muck	muk	Mücke	1	maurer	na
922	Stra H 2/3	Barr	23913	7.45244	48.40651	d' Mugg	mugg	muk	Mücke	1	maurer	na
923	Stra H 3	Mittelbergheim	31330	7.44252	48.39603	Mugg	mugg	muk	Mücke	1	maurer	na
924	Stra H 4	Eichhofen (Eichhoffen)	26398	7.44268	48.38403	Mucke	mucke	muke	Mücke	1	maurer	na
925	Stra H 5	Andlau	30508	7.41747	48.38635	Muck 	muck 	muk	Mücke	1	maurer	na
926	Stra H 6	Bernhardsweiler (Bernardvillé)	26869	7.40011	48.36706	Mugg, Mugge	mugg	muk	Mücke	1	maurer	na
926	Stra H 6	Bernhardsweiler (Bernardvillé)	26869	7.40011	48.36706	Mugg, Mugge	mugge	muke	Mücke	2	maurer	na
927	Stra H 7	Reichsfeld	30666	7.38628	48.36613	Muck	muck	muk	Mücke	1	maurer	na
928	Stra H 8	Zellweiler (Zellwiller)	34937	7.49786	48.39782	d' Muck	muck	muk	Mücke	1	maurer	na
929	Stra H 9	Stotzheim	31871	7.48841	48.37831	de Muck	muck	muk	Mücke	1	maurer	na
930	Stra H 10	St. Peter (Saint-Pierre)	27974	7.47022	48.38171	Můck	můck	muk	Mücke	1	maurer	na
931	Stra H 11/1	Epfig	29765	7.4655	48.35803	d Mũck 	mũck 	muk	Mücke	1	maurer	na
932	Stra H 11/2	Epfig	29765	7.4655	48.35803	Muck	muck	muk	Mücke	1	maurer	na
933	Stra H 12	Ittersweiler (Itterswiller)	33549	7.4322	48.36386	Mucke	mucke	muke	Mücke	1	maurer	na
934	Stra H 13	Nothalten	30284	7.41957	48.3503	Můck	můck	muk	Mücke	1	maurer	na
935	Stra H 14	Blienschweiler (Blienschwiller)	30495	7.41844	48.34128	d' Muck	muck	muk	Mücke	1	maurer	na
936	Stra J 1	Uttenheim	31534	7.5965	48.41075	Muck	muck	muk	Mücke	1	maurer	na
937	Stra J 2	Westhausen (Westhouse)	36045	7.58855	48.39622	Mucke	mucke	muke	Mücke	1	maurer	na
938	Stra J 3	Kerzfeld (Kertzfeld)	32442	7.57276	48.37779	Muck	muck	muk	Mücke	1	maurer	na
939	Stra J 4/1	Benfeld	30876	7.59385	48.37263	Mock	mock	mok	Mücke	1	maurer	na
940	Stra J 4/2	Benfeld	30876	7.59385	48.37263	d' Mock, d' Mocka	mocka	moke	Mücke	2	maurer	d' Mock, d' Mocka
940	Stra J 4/2	Benfeld	30876	7.59385	48.37263	d' Mock, d' Mocka	mock	mok	Mücke	1	maurer	d' Mock, d' Mocka
941	Stra J 4/3	Benfeld	30876	7.59385	48.37263	d' Mugg	mugg	muk	Mücke	1	maurer	na
942	Stra J 5	Sand	27489	7.61417	48.38275	Mūck	mūck	muk	Mücke	1	maurer	na
943	Stra J 6	Matzenheim	23801	7.62677	48.39642	Muck	muck	muk	Mücke	1	maurer	na
944	Stra J 7	Osthausen (Osthouse)	27591	7.63886	48.40167	d' Stubbemugge	stubbemugge	stubemuk	Stubenmücke	1	maurer	na
945	Stra J 8	Herbsheim	28449	7.6323	48.3467	die Mūck	mūck	muk	Mücke	1	maurer	na
946	Stra J 9	Roßfeld (Rossfeld)	24959	7.61683	48.33696	Muck	muck	muk	Mücke	1	maurer	na
947	Stra J 10	Hüttenheim (Huttenheim)	33095	7.57814	48.35799	Muck	muck	muk	Mücke	1	maurer	na
948	Stra J 11	Sermersheim	35404	7.55199	48.34632	d' Mugg	mugg	muk	Mücke	1	maurer	na
949	Stra J 12	Kogenheim	35234	7.5423	48.33798	die Muggeͣ	muggeͣ	muke	Mücke	1	maurer	na
950	Stra K 1	Meissenheim	128100	7.77738	48.40898	d' Muggä	muggä	muke	Mücke	1	maurer	na
951	Stra K 2	Ottenheim	133184	7.75477	48.38593	d' Muck	muck	muk	Mücke	1	maurer	na
952	Stra K 3	Kürzell	131223	7.81571	48.38829	Muck	muck	muk	Mücke	1	maurer	na
953	Stra K 4	Allmannsweier	128783	7.78326	48.36703	d' Mugge	mugge	muke	Mücke	1	maurer	na
954	Stra K 5	Nonnenweier	131317	7.76001	48.34931	Mugg	mugg	muk	Mücke	1	maurer	na
955	Stra K 6	Daubensand	28168	7.71659	48.34964	Muck	muck	muk	Mücke	1	maurer	na
956	Stra K 7	Obenheim	36150	7.68912	48.35924	die Muck	muck	muk	Mücke	1	maurer	na
957	Stra K 8	Gerstheim	31528	7.69824	48.38295	Muck	muck	muk	Mücke	1	maurer	na
958	Stra K 9	Langenwinkel	128489	7.82557	48.3325	d' Muck	muck	muk	Mücke	1	maurer	na
959	Stra L 1	Niederschopfheim	131710	7.891	48.41717	Mugge	mugge	muke	Mücke	1	maurer	na
960	Stra L 2	Oberschopfheim	130305	7.90095	48.39821	Mucke	mucke	muke	Mücke	1	maurer	na
961	Stra L 3	Diersburg	128789	7.93733	48.40041	die Muck	muck	muk	Mücke	1	maurer	na
962	Stra L 4	Berghaupten	133183	7.98716	48.40675	Muck	muck	muk	Mücke	1	maurer	na
963	Stra L 5	Bermersbach	128033	7.99239	48.38717	Muck	muck	muk	Mücke	1	maurer	na
964	Stra L 6	Oberweier	128909	7.89815	48.37746	Muok	muok	muk	Mücke	1	maurer	na
965	Stra L 7	Friesenheim	133353	7.87515	48.37378	die Muck	muck	muk	Mücke	1	maurer	na
966	Stra L 8	Schutterzell	133876	7.84148	48.4057	Muck	muck	muk	Mücke	1	maurer	na
967	Stra L 9	Schuttern	130007	7.85268	48.38219	d' Muck	muck	muk	Mücke	1	maurer	na
968	Stra L 10	Hugsweier	133482	7.83742	48.36009	Mugge	mugge	muke	Mücke	1	maurer	na
969	Stra L 11	Dinglingen	534789	7.85875	48.34966	d' Muck	muck	muk	Mücke	1	maurer	na
970	Stra L 12	Lahr (Lahr/Schwarzwald)	132746	7.87603	48.34018	Mugge	mugge	muke	Mücke	1	maurer	na
971	Stra L 13	Kuhbach	127705	7.90787	48.33884	Muck	muck	muk	Mücke	1	maurer	na
972	Stra O 2	Neukirch (Neuve-Église)	24171	7.31338	48.32872	d' M(ou)ck	mouck	muk	Mücke	1	maurer	ok
973	Stra O 3	Diefenbach (Dieffenbach-Au-Val)	34488	7.32766	48.31529	die Mock	mock	mok	Mücke	1	maurer	na
974	Stra O 4	Wanzel (La Vancelle)	26841	7.30201	48.28406	d' Muck	muck	muk	Mücke	1	maurer	na
975	Stra O 5	Leberau (Lièpvre)	34485	7.28169	48.2709	e Muck	muck	muk	Mücke	1	maurer	na
976	Stra P 1	St Moritz (Saint-Maurice)	28751	7.33562	48.32669	die Mugga	mugga	muke	Mücke	1	maurer	na
977	Stra P 2	St Petersholz (Saint Pierre Bois)	25193	7.36093	48.3272	d' Muck	muck	muk	Mücke	1	maurer	na
978	Stra P 3	Tannweiler (Thanvillé)	29582	7.35364	48.32384	d' Muck-	muck	muk	Mücke	1	maurer	na
979	Stra P 4	Gereut (Neubois)	35251	7.33937	48.3063	die Mock	mock	mok	Mücke	1	maurer	na
980	Stra P 5	Dambach (Dambach-La-Ville)	23194	7.42838	48.32103	Mugge	mugge	muke	Mücke	1	maurer	na
981	Stra P 6	Diefental (Dieffenthal)	33444	7.4217	48.30979	Mock	mock	mok	Mücke	1	maurer	na
982	Stra P 7	Scherweiler (Scherwiller)	32166	7.4198	48.28734	d' Mock	mock	mok	Mücke	1	maurer	na
983	Stra P 8	Kestenholz (Châtenois)	29955	7.39919	48.27183	d' Muck	muck	muk	Mücke	1	maurer	na
984	Stra P 9	Kinzheim (Kintzheim)	26269	7.39476	48.25441	d' Muck	muck	muk	Mücke	1	maurer	na
985	Stra P 10/1	Schlettstadt (Sélestat)	29535	7.45232	48.2578	d' Moͦk	moͦk	mok	Mücke	1	maurer	na
986	Stra P 10/2	Schlettstadt (Sélestat)	29535	7.45232	48.2578	d' Muck	muck	muk	Mücke	1	maurer	na
987	Stra P 10/3	Schlettstadt (Sélestat)	29535	7.45232	48.2578	Muck	muck	muk	Mücke	1	maurer	na
988	Stra P 11	Ebersheim	28984	7.50132	48.30759	Muck	muck	muk	Mücke	1	maurer	na
989	Stra Q 1	Ebersmünster (Ebersmunster)	34453	7.52112	48.31139	Muck	muck	muk	Mücke	1	maurer	na
990	Stra Q 2	Witternheim	31422	7.61297	48.31375	die Mucke	mucke	muke	Mücke	1	maurer	na
991	Stra Q 3	Diebolsheim	35313	7.66174	48.29015	Mugge	mugge	muke	Mücke	1	maurer	na
992	Stra Q 4	Bindernheim	31314	7.60713	48.28366	a Muck(Mock)	muck	muk	Mücke	1	maurer	na
992	Stra Q 4	Bindernheim	31314	7.60713	48.28366	a Muck(Mock)	mock	muk	Mücke	2	maurer	na
993	Stra Q 5	Hilsenheim	24333	7.56768	48.29055	d' Muck	muck	muk	Mücke	1	maurer	na
994	Stra Q 6	Müttersholz (Muttersholtz)	33733	7.53321	48.2674	d' Můck 	můck 	muk	Mücke	1	maurer	na
995	Stra Q 7	Wittisheim	34976	7.58962	48.26345	die Muck	muck	muk	Mücke	1	maurer	na
996	Stra Q 8/1	Sundhausen (Sundhouse)	23441	7.60327	48.25126	Muck	muck	muk	Mücke	1	maurer	na
997	Stra Q 8/2	Sundhausen (Sundhouse)	23441	7.60327	48.25126	Muck	muck	muk	Mücke	1	maurer	na
998	Stra R 1	Boofzheim	33613	7.68036	48.33214	d' Schnuk	schnuk	schnuk	Schnake	1	maurer	na
999	Stra R 2	Friesenheim	27441	7.67044	48.30971	Muke	muke	muke	Mücke	1	maurer	na
1000	Stra R 3	Rheinau (Rhinau)	25855	7.70498	48.3175	e Muck	muck	muk	Mücke	1	maurer	na
1001	Stra R 4	Wittenweier	129689	7.75888	48.32591	d' Muck	muck	muk	Mücke	1	maurer	na
1002	Stra R 5	Kippenheim	132685	7.82466	48.29439	Mugg	mugg	muk	Mücke	1	maurer	na
1003	Stra R 6	Kippenheimweiler	127339	7.80753	48.31925	e Mugg	mugg	muk	Mücke	1	maurer	na
1004	Stra R 7	Mahlberg	133666	7.81323	48.28708	d' Mugg	mugg	muk	Mücke	1	maurer	na
1005	Stra R 8	Orschweier	133891	7.79862	48.27835	die Muck	muck	muk	Mücke	1	maurer	na
1006	Stra R 9	Altdorf	134097	7.81401	48.26606	d' Mugg	mugg	muk	Mücke	1	maurer	na
1007	Stra R 10	Ettenheim	127416	7.81361	48.25631	Muck	muck	muk	Mücke	1	maurer	na
1008	Stra R 11	Kappel a. Rh.	128334	7.74182	48.29235	Mug	mug	muk	Mücke	1	maurer	na
1009	Stra R 12	Grafenhausen (Kappel-Grafenhausen)	131184	7.76775	48.2841	d' Muck	muck	muk	Mücke	1	maurer	na
1010	Stra R 13	Rust	133686	7.72571	48.26873	d' Muck	muck	muk	Mücke	1	maurer	na
1011	Stra S 1	Mietersheim	127496	7.83797	48.32639	Mug	mug	muk	Mücke	1	maurer	na
1012	Stra S 2	Sulz	134036	7.86031	48.31851	die Mucke	mucke	muke	Mücke	1	maurer	na
1013	Stra S 3	Sulz	134036	7.86031	48.31851	d' Muck	muck	muk	Mücke	1	maurer	na
1014	Stra S 4	Reichenbach (Gengb.)	130569	7.9231	48.33196	Muckä	muckä	muke	Mücke	1	maurer	na
1015	Stra S 5	Schönberg	127361	8.0327	48.36461	Muck	muck	muk	Mücke	1	maurer	na
1016	Stra S 6	Seelbach	132113	7.94104	48.30987	Müg	müg	muk	Mücke	1	maurer	na
1017	Stra S 7	Wittelbach	133422	7.95069	48.29243	d' Mugg	mugg	muk	Mücke	1	maurer	na
1018	Stra S 8	Schuttertal	128893	7.95562	48.27087	Mucke	mucke	muke	Mücke	1	maurer	na
1019	Stra S 9	Schmieheim	132276	7.85658	48.27938	d' Muck	muck	muk	Mücke	1	maurer	na
1020	Stra S 10	Wallburg	132480	7.85339	48.26704	Muck	muck	muk	Mücke	1	maurer	na
1021	Stra S 11	Münchweier	130037	7.85884	48.24754	Muck	muck	muk	Mücke	1	maurer	na
1022	Stra U 1/1	Markich (Sainte-Marie-Aux-Marines)	28052	7.17972	48.24483	d' Můgg	můgg	muk	Mücke	1	maurer	na
1023	Stra U 2	klein Leberau (Lièpvre)	34485	7.28169	48.2709	die Stubbemuggeͦ	stubbemuggeͦ	stubemuke	Stubenmücke	1	maurer	na
1024	Stra U 1/2	Markich (Sainte-Marie-Aux-Marines)	28052	7.17972	48.24483	d' Muck	muck	muk	Mücke	1	maurer	na
1025	Stra V 1	Markich (Sainte-Marie-Aux-Marines)	28052	7.17972	48.24483	Muck	muck	muk	Mücke	1	maurer	na
1026	Stra V 2	Glashütte	24657	7.30397	48.22949	d' Mucke	mucke	muke	Mücke	1	maurer	na
1027	Stra V 3	Tannenkirch (Thannenkirch)	24657	7.30397	48.22949	d' Můck	můck	muk	Mücke	1	maurer	na
1028	Stra V 4	Rappoltsweiler (Ribeauvillé)	27434	7.32486	48.19355	d' Muck	muck	muk	Mücke	1	maurer	na
1029	Stra V 5	Zellenberg	32066	7.31874	48.17063	Mugge	mugge	muke	Mücke	1	maurer	na
1030	Stra V 6	Hunaweier (Hunawihr)	32145	7.31671	48.18091	Muck	muck	muk	Mücke	1	maurer	na
1031	Stra W 1	Orschweiler (Orschwiller)	31120	7.38445	48.24184	Muck	muck	muk	Mücke	1	maurer	na
1032	Stra W 2	St. Pilt (saint-Hyppolyte)	31120	7.38445	48.24184	d' Můck	můck	muk	Mücke	1	maurer	na
1033	Stra W 3	Rodern	26039	7.35716	48.22457	Mucka	mucka	muke	Mücke	1	maurer	na
1034	Stra W 4	Bergheim	33326	7.35777	48.20604	d' Mock	mock	mok	Mücke	1	maurer	na
1035	Stra W 5	Gemar (Guémar)	24112	7.39289	48.18656	Muck	muck	muk	Mücke	1	maurer	na
1036	Stra W 6	Illhäusern (Illhaeusern)	25164	7.43355	48.18466	d' Muck	muck	muk	Mücke	1	maurer	na
1037	Stra W 7	Rohrschweier (Rorschwihr)	33090	7.36295	48.21541	d Schdůbamůck	schdůbamůck	stubemuk	Stubenmücke	1	maurer	na
1038	Stra X 1	Mussig	25931	7.52018	48.23003	a Muck	muck	muk	Mücke	1	maurer	na
1039	Stra X 2	Baldenheim	34681	7.53925	48.23746	Muck	muck	muk	Mücke	1	maurer	na
1040	Stra X 3	Bösenbiesen (Boesenbiesen)	27861	7.56377	48.22957	Mugge	mugge	muke	Mücke	1	maurer	na
1041	Stra X 4	Schwobsheim	23990	7.57481	48.2329	Mugge	mugge	muke	Mücke	1	maurer	na
1042	Stra X 5	Richtolsheim	30962	7.59489	48.2251	Mucke	mucke	muke	Mücke	1	maurer	na
1043	Stra X 6	Saasenheim	31560	7.61664	48.23405	Muck	muck	muk	Mücke	1	maurer	na
1044	Stra X 7	Schönau (Schoenau)	31024	7.64715	48.22339	Muck	muck	muk	Mücke	1	maurer	na
1045	Stra X 8	Artolsheim	25205	7.57377	48.20951	d' Muck	muck	muk	Mücke	1	maurer	na
1046	Stra X 9	Hessenheim	27745	7.55134	48.21037	Muck	muck	muk	Mücke	1	maurer	na
1047	Stra X 10	Heidolsheim	30377	7.51527	48.20131	d' Muck	muck	muk	Mücke	1	maurer	na
1048	Stra X 11	Ohnenheim	29222	7.50726	48.18379	Muck	muck	muk	Mücke	1	maurer	na
1049	Stra X 12	Boozheim (Bootzheim)	32955	7.57052	48.18862	Mugg	mugg	muk	Mücke	1	maurer	na
1050	Stra X 13	Mackenheim	34134	7.56598	48.18437	a Muck	muck	muk	Mücke	1	maurer	na
1051	Stra Y 1	Niederhausen	131957	7.71317	48.23982	die Muga	muga	muke	Mücke	1	maurer	na
1052	Stra Y 2	Oberhausen	130534	7.71048	48.22667	d' Muck	muck	muk	Mücke	1	maurer	na
1053	Stra Y 3	Weisweil	127926	7.67618	48.19761	Muck	muck	muk	Mücke	1	maurer	na
1054	Stra Y 4	Ringsheim	129699	7.78041	48.24632	d' Mugg 	mugg 	muk	Mücke	1	maurer	na
1055	Stra Y 5	Ettenheimweiler	133763	7.82007	48.23676	Muck	muck	muk	Mücke	1	maurer	na
1056	Stra Y 6	Broggingen	132120	7.82928	48.21892	die Mucke	mucke	muke	Mücke	1	maurer	na
1057	Stra Y 7	Tutschfelden	133294	7.80659	48.21534	d' Mucke	mucke	muke	Mücke	1	maurer	na
1058	Stra Y 8	Herbolzheim a. d. Bleich	132885	7.77743	48.22249	Muck	muck	muk	Mücke	1	maurer	na
1059	Stra Y 9	Wagenstadt	131329	7.79647	48.20762	Muk	muk	muk	Mücke	1	maurer	na
1060	Stra Y 10	Bleichheim	127536	7.8306	48.20842	d' Muck	muck	muk	Mücke	1	maurer	na
1061	Stra Y 11	Nordweil	130577	7.81384	48.19396	Mugge	mugge	muke	Mücke	1	maurer	na
1062	Stra Y 12	Bombach	130317	7.81686	48.17869	Mucke	mucke	muke	Mücke	1	maurer	na
1063	Stra Y 13	Kenzingen	131374	7.77005	48.19298	Mugg	mugg	muk	Mücke	1	maurer	na
1064	Stra Y 14	Hecklingen	130134	7.76731	48.16962	die Muck	muck	muk	Mücke	1	maurer	na
1065	Stra Y a 1	Heimbach	131884	7.82936	48.1638	d' Můgge	můgge	muke	Mücke	1	maurer	na
1066	Stra Z 1	Ettenheimmünster	132456	7.88015	48.24152	Muck	muck	muk	Mücke	1	maurer	na
1067	Stra Z 2	Dörlinbach	132961	7.95383	48.24804	die Mucke	mucke	muke	Mücke	1	maurer	na
1068	Stra Z 3	Schweighausen	129890	7.96799	48.22021	Mugge	mugge	muke	Mücke	1	maurer	na
1069	Stra Z 4	Ottoschwanden	132486	7.89687	48.18611	Fliëge	fliëge	fliäge	Fliege	1	maurer	na
1070	Stra Z 5	Freiamt	133400	7.90612	48.17863	die Mugge	mugge	muke	Mücke	1	maurer	na
1071	Stra Z 6	Oberspitzenbach	544447	7.98858	48.1762	Fliēge	fliēge	fliäge	Fliege	1	maurer	na
1072	Stra d 1	Sankt Gallen	26380	7.32779	48.69001	die Muck	muck	muk	Mücke	1	maurer	na
1073	Stra d 2	Reinhardsmünster	24279	7.31728	48.67755	Mōck	mōck	mok	Mücke	1	maurer	na
1074	Stra e 1	Otterstal	26241	7.34837	48.75567	Můge	můge	muke	Mücke	1	maurer	na
1075	Stra e 2/1	Zabern	522593	7.36605	48.73948	Muck	muck	muk	Mücke	1	maurer	na
1076	Stra e 2/2	Zabern	522593	7.36605	48.73948	d' Můck	můck	muk	Mücke	1	maurer	na
1077	Stra e 2/3	Zabern	522593	7.36605	48.73948	d(ie) Můck	můck	muk	Mücke	1	maurer	na
1078	Stra e 3	Ottersweiler (Otterswiller)	25328	7.37883	48.7258	Mugg	mugg	muk	Mücke	1	maurer	na
1079	Stra e 4	Schweinheim (Schwenheim)	23670	7.4132	48.71301	die Muck	muck	muk	Mücke	1	maurer	na
1080	Stra e 5	Furchhausen	26541	7.43921	48.71868	na	na	na	na	1	maurer	na
1081	Stra e 6	Altenheim	25015	7.46448	48.71956	d' Muck	muck	muk	Mücke	1	maurer	na
1082	Stra e 7/1	Lupstein	30102	7.48491	48.73763	d Muck	muck	muk	Mücke	1	maurer	na
1083	Stra e 7/2	Lupstein	30102	7.48491	48.73763	die Muck	muck	muk	Mücke	1	maurer	na
1084	Stra e 8	Friedolsheim	35213	7.48538	48.70717	d' Muck	muck	muk	Mücke	1	maurer	na
1085	Stra e 9	Männolsheim	34885	7.46258	48.69969	Muk	muk	muk	Mücke	1	maurer	na
1086	Stra e 10	Wolschheim	36487	7.45106	48.70358	d' Mugg	mugg	muk	Mücke	1	maurer	na
1087	Stra e 11	Lochweiler	28078	7.41619	48.69645	d' Mugg	mugg	muk	Mücke	1	maurer	na
1088	Stra e 12	Kleingöft	31710	7.44376	48.69162	d' Muk	muk	muk	Mücke	1	maurer	na
1089	Stra e 12,13	Westhausen (Westhouse-Marmoutier)	36455	7.44963	48.68592	die Mucke	mucke	muke	Mücke	1	maurer	na
1090	Stra e 14	Knörsheim	25028	7.46052	48.68079	Muck	muck	muk	Mücke	1	maurer	na
1091	Stra e 15	Landersheim	32341	7.49655	48.69022	Muck	muck	muk	Mücke	1	maurer	na
1092	Stra e 16	Tal bei Maursmünster (Marmoutier)	34473	7.35204	48.70268	d' Muck	muck	muk	Mücke	1	maurer	na
1093	Stra e 17	Maursmünster	30727	7.38108	48.69056	Muck	muck	muk	Mücke	1	maurer	na
1094	Stra e 18	Reutenburg	30183	7.4064	48.68515	die Můck	můck	muk	Mücke	1	maurer	na
1095	Stra e 19	Dimbstal	32590	7.35926	48.6727	Muck	muck	muk	Mücke	1	maurer	na
1096	Stra e 20	Zehnacker	32842	7.45086	48.67123	Mucke	mucke	muke	Mücke	1	maurer	na
1097	Stra e 21	Hägen	24723	7.33939	48.71422	Mugg	mugg	muk	Mücke	1	maurer	na
1098	Stra e 22	Waldolwisheim	25162	7.43629	48.73254	Muck	muck	muk	Mücke	1	maurer	na
1099	Stra f 1	Gingsheim	31846	7.58895	48.71645	Muck	muck	muk	Mücke	1	maurer	na
1100	Stra f 2	Schaffhausen bei Hochfelden (schaffhouse-sur-Zorn)	27812	7.56211	48.7324	die Muck	muck	muk	Mücke	1	maurer	na
1101	Stra f 3	Mutzenhausen (Mutzenouse)	25556	7.58822	48.7411	Mucke	mucke	muke	Mücke	1	maurer	na
1102	Stra f 4	Waltenheim	29059	7.62965	48.74804	Mugg	mugg	muk	Mücke	1	maurer	na
1103	Stra f 5	Wingersheim	34320	7.63371	48.72198	Mugge	mugge	muke	Mücke	1	maurer	na
1104	Stra f 6	Hohatzenheim	34385	7.61598	48.71578	Mucke	mucke	muke	Mücke	1	maurer	na
1105	Stra f 7	Mittelhausen	23982	7.63107	48.7093	Muck	muck	muk	Mücke	1	maurer	na
1106	Stra f 8	Bilwisheim	23170	7.65824	48.70895	Muck	muck	muk	Mücke	1	maurer	na
1107	Stra f 9	Mittelschäffolsheim	26838	7.65125	48.70026	Muck	muck	muk	Mücke	1	maurer	na
1108	Stra f 10	Rumersheim	29657	7.6354	48.69228	die Mugg	mugg	muk	Mücke	1	maurer	na
1109	Stra f 11	Gimbrett	26102	7.60781	48.69592	die Mugge	mugge	muke	Mücke	1	maurer	na
1110	Stra f 12	Reitweiler	24972	7.61546	48.67598	Muck	muck	muk	Mücke	1	maurer	na
1111	Stra f 13	Berstett	31079	7.65758	48.67898	Muck	muck	muk	Mücke	1	maurer	na
1112	Stra f 14	Dunzenheim	23951	7.53538	48.71278	Muck	muck	muk	Mücke	1	maurer	na
1113	Stra f 15	Sässolsheim	23870	7.51503	48.70869	Mucke	mucke	muke	Mücke	1	maurer	na
1114	Stra f 16	Gugenheim	23689	7.56591	48.70185	Muck	muck	muk	Mücke	1	maurer	na
1115	Stra f 17	Rohr	27196	7.54735	48.69609	Muck	muck	muk	Mücke	1	maurer	na
1116	Stra f 18	Kienheim	29993	7.57862	48.68905	d' Muck	muck	muk	Mücke	1	maurer	na
1117	Stra f 19	Willgottheim	34603	7.51166	48.67082	d' Muck	muck	muk	Mücke	1	maurer	na
1118	Stra f 20	Wilwisheim	28678	7.5074	48.74799	Muck	muck	muk	Mücke	1	maurer	na
1119	Stra f 21	Ingenheim	26764	7.52092	48.7349	d' Muck	muck	muk	Mücke	1	maurer	na
1120	Stra f 22	Schnersheim	32182	7.568	48.65809	die Muck	muck	muk	Mücke	1	maurer	na
1121	Stra g 1	Krautweiler	35460	7.68667	48.73776	Můck	můck	muk	Mücke	1	maurer	na
1122	Stra g 2	Brumath	24399	7.71045	48.73026	die Muck	muck	muk	Mücke	1	maurer	na
1123	Stra g 3	Geudertheim	34969	7.74686	48.72273	d' Muck	muck	muk	Mücke	1	maurer	na
1124	Stra g 4	Bietlenheim	24003	7.7826	48.71905	die Mucke	mucke	muke	Mücke	1	maurer	na
